date,title,content,url
,ことごとく。。。。,"最近、何をしても、見事なくらいに事が上手く運びません・・
まるで、何かに操られているみたいににです。
しかも、ことごとく（涙）
これは、その方向に動くな！！と言うことでしょうか？
きっとそうなのでしょうね・・・・
何事もそうですが、物事がスムーズに進まない時は、
やめておいた方が良いです。
スムーズに進む時は、それが時期です。",https://ameblo.jp/kobayashi-yukiko/entry-11868564037.html
,スピリチュアルとその意味・・６「自分の力を出し切る」,"勝ち負けを競わないと言う事は、それぞれが悔い無く自分の力を出し切ると言う事です。
運動会の競走で言えば、1等になった人は、勝ったのではありません。
それは、自分の能力を発揮したのです。
最下位の人は、負けたのではありません。
その人なりの自分の能力を発揮したと言う事なのです。",https://ameblo.jp/kobayashi-yukiko/entry-11868562724.html
,懐かしい曲・・・・,"今日、ある場所で、懐かしい曲が流れていました・・・
私の大好きな曲、久保田利伸さんの「Ｍissing」
今まで、いろいろな歌手の曲を聞いてきたけど、久保田さんの上手さは格別ですね・・
「Missing」の歌詞が大好きです・・・
みなさん、一度は切ない恋をした事があるのでは無いでしょうか・・
この曲を聴くと、「あ～、こんな恋をしてみたいな」とも思いますね（笑）
私は「恋」には縁がありませんが（汗）、でも、この曲を聴いていると、
まるで今、恋をしているみたいに切なくなりますね～～
知っている方も多いと思いますが、本当に良い曲です。是非聞いてみてくださいね
下記ＵＲＬをどうぞ♪（歌のバックのオーロラ画像も素敵ですよ）
http://www.youtube.com/watch?v=UQuOJ1NaJN4&feature=related",https://ameblo.jp/kobayashi-yukiko/entry-11868563547.html
,スピリチュアルとその意味・・５「苦しみの質が変わるだけ」,"歩いている人は、自転車の方が良いと思います。
自転車の人はバイクの方が良いと思います。
バイクの人は車。
普通車の人は、より豪華なカッコイイ車の方が良いと感じる事でしょう。
しかし、どちらにしても、それぞれの苦しみがあるのです。。
苦しみの質が変わるだけです。
もしかしたら、苦しみの量はさらに増えるかもしれません。
歩いている人には無い問題が、車に乗っている人にはあります。
駐車場、交通違反やら、維持費やら、歩く人以上に苦しみが伴うのです。。",https://ameblo.jp/kobayashi-yukiko/entry-11868562469.html
,いただきました♪,"本日、養成講座の受講生さんにいただきました♪
手作りのスコーンです♪
無添加で、材料はオーガニック素材を使用しているとの事です♪
私は、お菓子作りが、本当に苦手で、上手く作れる方が羨ましいです！
本日の講座の前の朝に、焼いて来て下さって、有難いです♪
早速いただかせていただます♪",https://ameblo.jp/kobayashi-yukiko/entry-11868562904.html
,暑い暑い！,"毎日暑い日が続きますね・・・
外を歩くと、焦げ焦げ状態となります。。
先日、暑い中、鎌倉にお寺巡りをしてきました♪
本当は、江の島も行きたかったけど、時間が無くて断念。。
お寺からお寺へは、徒歩。。
暑かった～、、
そして、江の電にも乗ってブラブラとして来ました。
わが家の愛犬も連れて行きたかったけど、
お寺を巡るのには無理ですね。。
砂浜を走らせる！と言うのも楽しそうですが、
現実、砂だらけになって大変そうだし(何せ4頭なもので。。）
今度は京都に行きたいですね♪
でも、この暑さで徒歩は大変です！！
秋が良いかも♪",https://ameblo.jp/kobayashi-yukiko/entry-11868561630.html
,スピリチュアルとその意味・・４「先は楽では無い事を知る」,"勉強も、仕事も、主婦業も、子育ても、大変で苦しいのだと感じる人がいます。
その時々に、今は苦しくても、先は楽だと思って頑張る事でしょう。
しかし、先は楽でしょうか？
勉強が苦しいと思った人は、それを終えて仕事をする事になったら、
勉強よりも仕事の方が苦しいと言う事を実感するのです。
ですから、年を経ると「昔はよかった・・・」と言う言葉が出るのです。
私達は、「先の楽」と言うニンジンに惹かれるのでは無く、一つ一つの問題を
解決する事を楽しみにすれば、「今は楽しい」と言う人生を過ごせるのです。",https://ameblo.jp/kobayashi-yukiko/entry-11868561665.html
,スピリチュアルとその意味・・３「有意義な苦を選ぶ」,"苦しいからと言って、何かをやめたり、逃げたりするのは、その苦から逃れる道ではありません。
例えば、会社の人間関係や仕事がとても苦しい。
その時「会社に行かない」という逃げ道が答えではありません。
会社に行かず、家でじっとしているのも、尚更苦しいのです。
お金が無くなる、生活が出来ない、どうしよう・・・・と、さらなる苦がやって来ます。
どちらでも、同じ苦しみがあると言う事を知る必要があります。
苦から逃げれは、更なる苦がやって来ると言う事。
それなら、様々な苦しみの中から、自分にとって有意義な苦しみを選びましょう！",https://ameblo.jp/kobayashi-yukiko/entry-11868563032.html
,スピリチュアルとその意味・・２「今の行為を喜びに」,"人は様々な苦しみから逃れたいと願います。
人は様々な「苦しみ」があります
人間関係が苦しい・・
失恋が苦しい・・・
仕事が嫌で苦しい・・・
親子関係が苦しい・・・
老いて行く事が苦しい・・・
まだまだ上げるときりがありません。
例えば、新入社員の時は苦しい。なので、早く中堅になりたいと・・
しかし、中堅になればなったで責任があって苦しい。でも、出世はしたいと・・・
しかし、出世しても、次の世代に追い越されるのでは・・・と苦しい・・
そして、退職したら「今日は何をしようか」と毎日退屈で苦しい・・・
この様に生きる事事態は、決して楽ではありません。
苦しいのです。
そう覚悟するしかありません。
だから大切なのは、将来では無く、「いま」の行為に充実感と喜びを感じられるか否か、
と言う事なのです・・・",https://ameblo.jp/kobayashi-yukiko/entry-11868563707.html
,スピリチュアルとその意味・・・１「生きる事はとても単純な事」,"スピリチュアルブームの中、本当のスピリチュアルの意味を理解している人はほんの一部だと思います。
スピリチュアルに現実逃避している人が多いように思います。
ではスピリチュアルとは何？？
それは、霊の世界を知る事や、前世を知る事や、ソウルメイトを知る事や、
そのような事ではありません・・・
スピリチュアルとは｢今を生きる」事です。
当たり前にご飯を食べ、仕事を行い、または学校に行き、寝て、笑って・・・
そんな当たり前の日常をこなす事こそがスピリチュアルなんですよ。。。
では、これから、具体的にどのような日常がスピリチュアル真理なのかを
連載していきたいと思います。
スピリチュアルとはブッダも悟りを開いた霊的真理の事なのです・・・・
１「生きる事はとても単純な事」
生きるとは、複雑なようでいて、実はとても単純です。
歩いたり、座ったり、お話したり、寝たり起きたり、ご飯を食べたり・・・
それ以外特別な事は何もありません。
この単純さを認めない事が、苦しみの「もと」なのです。
この単純さ以外に、何か人間を支配している「宇宙の神秘」のようなものがあると思うのは、
妄想です・・・・
人生とは、いとも簡単に自分で管理出来るものなのです・・・",https://ameblo.jp/kobayashi-yukiko/entry-11868561814.html
,お金と人生,"生きていく為、生活をしていく為の金銭は必ず必要です・・
しかし、お金は人の人生をも狂わしてしまうものです。
多額のお金は人生を狂わす・・
お金が無ければ無いで生活に苦しみ心がすさむ・・
必要なのは、少しのゆとりのあるくらいのお金が心にゆとりをもたらすと・・・・
これを読まれてる方、「私はいくら巨額なお金が手に入っても私は狂わない！」
と思われるでしょう・・・・
私達は欲望に弱い人間です。
どれだけ煩悩に惑わされずにいられるか！なのです。
私も考えてみました・・・・
もし、今、何十億と言うお金が突然入ってきたら・・
まずは、ユニセフや様々な機関に寄付をして、
そして・・・・そして・・・・・
それでも余るほどのお金だったら・・・？？
きっと金銭感覚が狂い、人生が変わってしまうかもしれませんね(笑）
怖い。。。。
私は、巨額はいらないです。。。
少しのゆとりのある程度が一番！
そのゆとりすら、今は無いけど、人生狂ってしまうよりはずっといいかも・・・ですね♪",https://ameblo.jp/kobayashi-yukiko/entry-11868562324.html
,自宅カット,"主人が我が家のトイプー、ショコラを自宅カット♪
トリミングに出すと高いんですよ～～。。
我が家は4頭いるので、節約です！！
出来栄えは。。。。。まぁまぁ。。(汗）",https://ameblo.jp/kobayashi-yukiko/entry-11868563584.html
,地震・・・・,"今回の地震、ただただ驚くばかりです・・・
このブログを読まれているみなさんは大丈夫でしたか？
テレビを見ていても絶叫、こんなにに恐ろしい事が起こっているのが、
現実だと思うと、いまだに信じられません・・・
昨夜テレビで、女性が、子供3人、旦那様が行方不明で、
私一人ぼっちになってしまうと、叫んで号泣していました。
別の男性が、襲ってくる津波に、奥さんと子供たちと手を握り、逃げていたら、
津波に追いつかれ、奥さんと子供の手が離れてしまったと・・・
自分は木につかまり助かったと・・・
目の前で起きた悪夢・・
このお二人をテレビで見て、私も涙が出て、どんなに辛いか、
胸が張り裂ける思いでした。
まだまだ多くの方々が、家族と離れ離れで、不安な気持ちで過ごされている事でしょう・・・
早く、離れ離れになってしまった家族が１つになれるように、
私はただただ、祈るばかりです・・・",https://ameblo.jp/kobayashi-yukiko/entry-11868561429.html
,久々の更新です,"新年のご挨拶より、更新出来ず、多くの方より「何かありましたか？」と
ご心配いただいております・・・
今年に入り(昨年末よりかな）とてもバタバタとしていまして、
更新が出来なかった事に反省[#IMAGE|S8#]
今後、週１ペース以上は空けないようにしないとですね♪
では、今日は以前にもお話した事がありますが、
もう1度お話させていただきますね♪
スピリチュアルの意味を違う捉え方をしている方、いわゆる｢逃避」が
とても多く感じられます・・・
現実を生きる事がスピリチュアルであって、
現実から目を背ける事がスピリチュアルではございません・・
そのあたりが曖昧な方が多いのです・・
見える世界こそ、とても大切です
物質的な価値観につかりすぎるのは問題ですが、
物質を軽んじてもいけません。
すべては必然で、意味があり、学びがあるからこそ、
私たちはこの世界に生きていることを、忘れてはなりません。
見えないこと(霊的な世界)ばかり、
どんな意味があるかと一生懸命に考えて、
現実世界に生きる意味を考えていない方が、たくさんいます。
スピリチュアルに興味があると口にする方ほど、
その傾向が強いように感じます。
すべて必然なのですから、今ここに生きる意味、
目に見える世界に(肉体を持って)生きる意味を、
どうか、よく考えてください。
スピリチュアル(霊的)な価値観をもちながら、この現実世界を生きることは良いですが、
スピリチュアルな世界のみに逃避するのは、間違いだと言う事を、もう1度考えてみて下さいね
見えない世界への過度な興味は、現実逃避と紙一重なのです。
適度な興味と、過度な興味の境界線はあいまいなのですが、
しかし、この二つの差は、大変に大きいのです。
現実を生きるためには、まず、自分自身の身を社会(自分とは違う性質の人々が集まる場所）
等へ置く事をお勧めします。
忍耐、協調性、さまざまな事が学べますよ♪
「働く」と言う事は、まさにそのような場所ですよね♪
その他にもまだまだあります・・・
学校などの集まり、ボランティア、地域の集まり…等々・・
私も、カウンセラーと言う場所だけではなく、社会にも身を置き労働していますよ♪
それは、自分自身の足が地から離れない為にです。
そして、社会に身を置き、現実を生きる事がスピリチュアルな事だと言う事を忘れない為にです♪",https://ameblo.jp/kobayashi-yukiko/entry-11868562112.html
,新年明けましておめでとうございます,"新年明けましておめでとうございます
今年も実りある1年になりますように♪
1年を振り返り、どんな1年でしたか？
私は反省する点が沢山！
今年は、とても多忙な1年になりそうですが、
「今」を大切に過ごして行きたいと思います♪
生きるとは、実はとても辛い事・・・
もがいても、苦しんでも良いのだと思います。
むしろ、沢山そのような経験するからこそ、
その逆の、幸せを実感できるようにもなるのだと思います。
苦を知らなければ、幸も分からないのです・・・
人生は本当にいろいろとあります・・・
すべては、陰陽の「バランス」です。
常にバランスをとる事で、自分自身を保てるのだと思います・・
何かにかたよりすぎず、いつも「中庸」を保ってくださいね♪
では、バランスの良い年をお過ごしください♪♪
今年も宜しくお願いいたします・・・",https://ameblo.jp/kobayashi-yukiko/entry-11868561878.html
,苦手な相手,"類は友、波長の法則・・・などによって、
自分と同じような性質の人を引き寄せると言われています。。
よく相手は自分の写し鏡だと言いますよね・・
相手の持っている要素は自分の中にもあるのです。
たとえば、会社にとても苦手な人がいたとします。
周りのみんなは、気にしてもいないのに、私はとても苦手で嫌だとか、
やる事なす事、目について嫌だとか、性格が嫌だとか・・・
嫌で嫌で仕方なく、あんな人と一緒に仕事がしたく無い！とか・・
その要に思いますよね・・
でも、あなたがその相手を嫌だと思っている同じ要素が
実は自分自身の中にもあるのです。
自分の中にあるマイナーな要素を、相手に見出して
投影してしまうのです。
自分自信に同じ要素が無ければ、気にならないものです。
ですので、嫌な苦手な相手がいる場合、
嫌だ、嫌いだとばかり思うのでは無く、
その人の何が嫌なのかをじっくりと考えてみてください・・・
その部分と自分が、どこか重なる事が無いか・・・を
じっくり考えてみてください・・
たとえば、何でも、私が、私が！と率先して行う人がいたとします。
そんな相手を見て、「何てでしゃばりなんだろう・・・私は苦手。。」と思うのです。
では何故苦手なのでしょう？
いいじゃないですか、私が私が！でも・・
しかし、苦手な理由はこの様な事が言えます。
実は、自分自身も、私が私が！になりたいんです。
みんなに注目されたいんです。
でも、出来ない・・・・・
なのにあの人は私の出来ない事をしている・・・・
だから、「気に入らない」になるのです・・・
これはほんの1例ですが、
そのように、相手の嫌いな要素を、自分自身に当てはめて考えてみてくださいね。。
自分のマイナーな何かの要素が見えてくるかもしれませんよ♪",https://ameblo.jp/kobayashi-yukiko/entry-11868561558.html
,音と浄化,"前回記事の続きです♪
ピアノやアコースティックの楽器で、人の心が癒される・・・
これは、実は人に限らずなのです・・
大昔より、さまざまな儀式には、楽器が使われます。
太鼓、笛等・・・
ある古代文明で行われていた「死者の儀」には、
死者の魂を鎮め、天国へ送るように、太鼓、笛等を用いて儀式を行っていました。
現在の葬儀のお経と同じです。
ですので、「音」は「お経」と同じと考えてよいです。
要は、「お経」も「音」なのです。
お経も経典に中に含まれる言葉を発する事により、
そこから発生する音の「波動」により、霊を癒します。
逆に、「音」を使い、憑依や負のエネルギーの重さを確認する事も出来ます。
私が使用している法具により、エネルギーの確認を行います。(法具も「音」ですので）
「チーン」と音を出してみます。その音が部屋全体に行きわたるのですが、
そこで、不浄のエネルギーがあると、音が濁ったり、寄れたりします。
不浄のエネルギーが強ければ強いほど、音に反映します。
その場のエネルギーが綺麗だと、音もとても澄んだクリアな音になります。
霊は「エネルギー体」です。エネルギーは、音の波動に触れる事が出来ます。
ですので、不浄なエネルギーが音の波動に触れた瞬間、音が濁るのです。
そして、その音を使用して、浄化、浄霊なども行えます。
(注）やり方があるので、むやみに行わないでください。。。
ですので、浄霊や浄化は、お経だけではなく、「音」で行う事が出来るのです。
しかし、電気楽器は駄目ですよ。。。
あくまでも、アコースティックな楽器のみです。
いろいろありますよね・・・
ピアノ、フルート等の木の楽器。
ケーナ、パープ、民族楽器、まだまだたくさ～ん♪
音は魂に浄化作用をもたらすものなのです♪",https://ameblo.jp/kobayashi-yukiko/entry-11868562933.html
,生まれてきた意味,"人は何のために生まれて来るのだろう・・・
そのように思う方も多いと思います。
「何のために」
大きく分けると2つあります。
一つは、カルマを解消させる為です。
カルマは「繰り返しの法則」ですので、解消するまで何度でも
繰り返し行われます。
輪廻転生しても、同じ事が行われてしまいます・・
ですので、私たちは、そのカルマを解消する為に生れてくるのです。
しかし、何がカルマなのかは分かりませんよね・・・
ですが、カルマはパターン化されています。
いつも事を変えても、繰り返し起こる出来事や試練を考えてみてください。
その出来事より、逃げてはいませんか？
きちんと向かい合って乗り越えていますか？
カルマは、目の前に起こりえている事より目を背けず
こなして行く事で、その事の起こりえている因果関係が分かり、
学びや気づきが多くもたらされます・・・・
それらが、カルマ解消に繋がるのです。
私も自分のカルマは分かります・・・
でも、カルマ解消は楽なものではありません（だからカルマになってしまったのです）
頑張って、今世で解消させましょう♪（来世に持ち越しは嫌ですからね♪）
そして、来世に持ち越すような、新たなカルマを作らぬよう、
常に、物事に対して深く考えて、内省して行動しましょ・・・
もう1つの生まれてきた意味・・・
それは、多くの感動を得て、魂を輝かせる為にです。
これは、物質界にいる私達（魂）しか出来ません。
感動、喜び、それらをたくさん経験する事により、深い愛を学ぶことが出来ます。
それらを学びためには、多くの経験が必要です。
人は一人で学ぶ事は出来ません。
感動も、喜びも、愛も・・・・多くの人を支え、支えられ得られものです・・
この２つが私達が生まれてきた意味なのです・・",https://ameblo.jp/kobayashi-yukiko/entry-11868563927.html
,子供への心のゆとり・・・,"子供さんのご相談、最近多い気がします・・・
子供が思うように行かなく、どうしたらよいか分からない・・・
怒りがこみ上げてくる・・
こんなに子供の事を考えているのに・・・
など、悩みは色々です・・
しかし、そのほとんどの子供さんに対する悩みの原因は、
「執着」です。
自分の望む通りに行かないから、怒りがこみ上げる、
私の子供だから○○して欲しい・・・
すなわち、私の子供「だから」こうして欲しい・・と言う思いが、
望み通り行かなくなった時に、怒り、悲しみ、不安というマイナーな感情に変わります。
そんな親の気持ちをお子さんは敏感に感じ取ります。
そして、「無意識の拒絶」が始まります・・。
子は親の所有物でも、親の人生でもありません。
「子供に期待しすぎない事」が大切です。
思うように行かないのは当たり前だし、子供も個々の考え方があります。
親が子供に期待しすぎてしまうと、プレッシャーがかかったり抑圧されたり
するので、どこかで爆発しますよね・・・
子供に期待しすぎると、親の方も心の余裕が無くなりますよね・・・
「期待」は親と子の双方に、プレッシャーを与え、
心のゆとりを無くして行きます・・・・・
それらがどんどん悪循環になってしまいます。
ですので、「期待をしない」が気持ちのおおらかさにもつながりますし、
期待して、望み通りにならなければ、心がギスギスしてしまいます。
でも、｢期待しない」＝「見放す」とは違いますよ。。
あたたかな気持ちで見守り、心にゆとりを持ってくださいね♪",https://ameblo.jp/kobayashi-yukiko/entry-11868563160.html
,修行とは,"昨日お護摩修行を行ないました。
私が行くお寺は、天台密教です。
僧侶さんは、お護摩中もずっと印を組みっぱなし。。
思わず正座して閉じている目が薄目になって
印の組み方を見ているのですが・・
凄いですね～
何と言っても、あの印から出ている気のエネルギー。。。
終了後、僧侶さんが、このような事を言われていました。
修行は楽では無い。
辛く厳しいもの。しかし、辛く厳しい事を乗り越える事により、
その中より様々な事を学ぶ事が出来る。
人生は修行の場。
目の前に起こり得ている事は、特に日常的な事は
当たり前の事になってしまうと、面白みも無くなるが、
何か良い事無いかな～と、他に楽を求める。
すると目の前のやるべき事が疎かになり、
全てが悪循環にまわり出して行くものである。
実は、普段の生活をきちんとこなす事、
いかに前向きにこなして行くかが自分への修行であり、
大きく得るものもあり、人生の土台をきちんと作って行く事が出来る。
目の前に起こり得ている事がつまらないと、他に気移りしたり、物事を放棄するかで、
積み上げる経験値が数年後には大きく変わる。
目の前に起こりえている事を、きちんとこなすか、こなさないかで、
その後の人生も大きく変わってくる。
楽しい事は修行では無い。
面白くなかったり、辛い事だからこそ自分の戒めにもなり、
そこから深く内省も出来るのである。
例えば、身近な事では、
朝起きるのは誰でも辛い・・・
そこで、いつまでもだらだらとしているか、パッと起きるか。
これも、自分自身を試す修行なのです・・・
と言う事を言われていました・・・
普段の生活を１つ１つきちんとこなす事こそが、
実は一番の自分自身の修行なんですね♪",https://ameblo.jp/kobayashi-yukiko/entry-11868562079.html
,豊かな生活とは・・,"マザーテレサの言葉です・・・
ある人びとが豊かに生活できるのは、それなりの理由があるはずです。
そのために働いてきたに違いありません。
ただ、私は物が浪費されるのを見ると怒りを感じるのです。
私なら使えるものを人びとが平気で捨てる時に。
(マザー　テレサ）
豊かに生活出来るのは、その人の日々の努力があるからです・・・。
努力が無い人ほど、他人の豊かな生活を羨むものです。
ただ、豊かな生活の中にも、物を大切にする気持ちは忘れずにいたいものです・・・
まだ使えるものを安易に処分したり、浪費をしたり・・・・
本当の豊かな生活とは、物を大切にする心を持つ事によって
もたらされるものだと私は思います。
その気持ちが、すべての物事に良い影響をもたらして行きます・・
人間関係や仕事にも影響して来ると思いますよ。。
豊かな生活は豊かな心と密接しているのだと思います♪",https://ameblo.jp/kobayashi-yukiko/entry-11868562862.html
,暑いですね～,"最近は、毎日焦げるように暑くて、体力消耗です。。
最近は様々な事が起こる中で、その物事に対して、何を考えさせられているのだろう・・と
思って、悩んで（笑）います。。
本の些細な事でも、例えば、お店の店員さんに不愉快な思いをさせられる事が
連続で起こると、私もお客様に不愉快な思いをさせてはいないか？とか・・・
私自身、現在の仕事を行ないながら、過去、お客様に対して大失敗の失言をしたことがあります・・
いまだに反省しています。
そして、２度と同じ事は繰り返さないと、とても気を付けてはいますが。。。（どうでしょう（笑）
誰にでも失敗はあると思いますが、私は失敗って、絶対に必要な事だと思いますよ・・
失敗の中から学んで行くものだと思うし・・
でも、失敗を次に活かす事が出来なければ、失敗の意味が無くなってしまいます。
失敗は、成功の元って言うでしょ♪♪
最近は、気力低下ぎみ・・・
暑さのせいか。。。",https://ameblo.jp/kobayashi-yukiko/entry-11868563144.html
,「今」を生きる,"「今を生きる」・・・
この言葉を根底に、日々暮らして欲しいと思います。
よく耳にする言葉なのですが、
「私は生きる目的が見つからない」とか、「適職が分からない」など・・・・
生きる目的とは、設定しなくても良いと私は思うんです・・
ただ、決して怠ってはいけない事は、
今、目の前にある事を、こなして行くと言う事です。
生きる目的が見つからないからと言う理由で、日々だらだらと過ごしてしまうと、
生きる方向性さえも見失ってしまいます。
今、目の前に起こり得ている事、全てが、今、その時に自分に必要な事です。
それが、苦しい事、悲しい事であったとしても、自分に必要な事であるから
起こり得ている、なので、決して逃げたり、投げやりになったりしないで、
その出来事に立ち向かって下さい。
「適職」とは、自分自身に起こり得ている事をこなして行く事、と思ってみて下さい。
色々ありますよね。。
母親である事、妻である事、夕飯を作る事、看病する事、子育てをする事、
学生である事、会社員である事・・・あげるときりがありません。
それらの中で起こり得ている事全てをこなして行く、これが自分自身に与えられた
「適職」です。
では、これらの適職をこなさずに、投げやりになったら？
母親である事、子育てなどを放棄したらいかがでしょう？
家族の夕飯を作らず放棄したら、家庭崩壊ですよね、
自分が行なわなくてはなわない看病を放棄したら、病人はどうなりますか？
学生が学業を放棄したら、その先はどうなりますか？
就職などにも影響するどころか、今後の自分の生き方にも影響が出ますよね。。
目の前に起こりえている出来事から目を背け、
「生きる目的が見つからない」と思いながら、
実は、自分で生きる方向性をどんどん潰してしまっているのです。
全ての物事はそれらの自分自身が作った「原因」によって「結果」が現れるので
もちろん、放棄すれば、結果として良いものは得られなくなりますよね。(因果の法則です）
大切な事は、「今を生きる」事
目の前に起こり得ている出来事をこなして行けば、
必ず、「良い結果」に繋がります。
逃げれば、何度でも事を変えて同じような出来事が起こりますよ・・・
それは、「逃げられないのですよ・・・逃げては駄目ですよ」と言う、
守護霊様からの、「メッセージ」なのです・・・",https://ameblo.jp/kobayashi-yukiko/entry-11868562950.html
,お詫び,"なかなかブログが更新出来ず・・・
お客様方々に「更新していませんね～」と言われます、、(すみません。。）
非常に毎日がバタバタと過ぎ去っていきます・・
クライアントさん方々に、メールなどをいただいております・・・
申し訳ございません、お返事がなかなか出来ずにいます。
毎日とても多くの数のメールをいただいておりまして、
いただいたメールは必ず目を通させていただいております。。。
しかし、安易に簡単なお返事を出来ない内容も多く、
その様な場合は、ご返信をいたしておりませんが、
必ず目を通しておりますし、きちんと私の頭の中ではその内容について
考えておりますので、次回お会いした際には、私の方より
その内容のご回答をきちんと口答にてお返事させていただきますね・・・・
メールと言うのは、便利なようで、そうで無い場合もあり・・・
お伝えしたい事のニュアンスが伝わらず、誤解を招く可能性もあります。
早急なご回答を！の場合は、ご予約をいただけると助かります♪
きちんとお時間をお取りして、ゆっくりと口答にてお話させていただければと思います♪
日々のご報告を下さる方、有難うございます♪
きちんと拝見させていただいております♪
今後も宜しくお願いいたします♪",https://ameblo.jp/kobayashi-yukiko/entry-11868561745.html
,セラピスト養成講座・・出会い、別れ・・・,"養成講座も、終了されていく方々・・・・
終わってしまうと、とても寂しい気分になります。。
短い期間だけれど、共に学び、共に時間を過ごし、
そして、お互い親しくなれた時には、終了・・
でも、この講座で学んだ事が、自分自身の為に、そして、誰かの為に役にたってくれるのは
本当に嬉しい事ではあります・・・・
そんな嬉しい出会いと別れを、日々繰り返す私なのです。。。。
さて、次の受講生の方、
共に学びましょう♪♪",https://ameblo.jp/kobayashi-yukiko/entry-11868563401.html
,善悪,"最近よく思うこと・・・
何が善で、何が悪で・・・
でも、実は、何が善で、何が悪でなんて本当は無いのでは・・・・と、思うのです。
何故なら、善を知らずに悪は分からないし、その逆も・・・
だからどちらも経験する事が、学びを得る為にはとても必要な事だと思うのです・・・",https://ameblo.jp/kobayashi-yukiko/entry-11868561591.html
,シンプルになろう！！,"私個人の目標・・・
「何事もシンプルに」です！
物は増やさないように、持っているものの中から工夫して使用する！
人間関係もシンプルに！
感情を入れ込み過ぎない様に（良い事も、悪い事も）
今まで積み重ねてきたものは、軽くして行く！(必要の無いもの全て）
物事をシンプルに考える！
simple is best！！",https://ameblo.jp/kobayashi-yukiko/entry-11868561938.html
,行きたいな・・・,"私の絶対に行きたい場所・・・
セドナ・・・
パワースポットと話題の場所だけれど、
だから行きたい訳では無く・・
どの風景の写真を見ても、とても懐かしく感じる。
その感じ方は、その風景をいつも見て暮らしていたような
とても懐かしい感覚・・・
きっと、前世で過ごしていた場所なんだろうな～・・・・",https://ameblo.jp/kobayashi-yukiko/entry-11868563261.html
,明けましておめでとうございます,"新年明けましておめでとうございます
皆様にとって、実り多き1年となりますように・・・
昨年は私も1歩前進し、養成講座、関西出張と、そして、作曲活動と、新たな展開をいたしました。
今年は更に、それらを充実させて参りたいと思います・・・
今年もどうぞ宜しくお願いいたします・・・",https://ameblo.jp/kobayashi-yukiko/entry-11868562149.html
,ピアノ・・・シュトラウスの遺言,"先日、あるピアノ販売店にピアノの購入目的で試弾しに行きました・・・
私の目当てだったピアノは、試弾してちょっと私の好みに合わない・・・と言う結果でしたが・・
展示場の真ん中に、とっても物凄いゴージャスなピアノが展示してあり、
それはまるでヨーロッパの宮殿に置いてあるようなピアノで、しかも、当時のままの状態だそうです・・
そのピアノの前に、このピアノの持ち主だった、
作曲家シュトラウスが、家族に宛てた手紙の内容も展示してありました。
この様な内容です・・・
「私が亡くなった後は、身内の手によりこのピアノを大切にしてほしい・・・」
もっといろいろと書いてありましたが、一言で言うと上記の内容。
シュトラウスは、このピアノで作曲し、曲を生み出し、演奏し、嬉しいさ、悲しさ、苦悩など、
様々な思いと共にこのピアノと歩んできたのがよくわかります。まるで、自分と一心同体だったのでしょう・・・
なので、自分がこの世から去った後も、家族によって大切にしてほしい思いを、遺言として、残したのだと思います・・・
ですが。。。。
何故、そのピアノがこんなところにあるの？
こんな遠い遠い日本の、しかも、小さなお店・・・
スタインウェイは、購入者の履歴が製造番号より分かるそうです。
歴代、保存していますので、シュトラウスの持ち物だった事は、
その横にある製造番号の証明書とシュトラウス所蔵の証明書みたいなものがあったので、間違えないとは思うのですが・・・
金額は数千万円！！！！
私はとても悲しい気持ちになりました・・
可愛そうなピアノ・・・
シュトラウスに愛され、美しい曲を生み出し、奏でていたピアノが、
シュトラウスが亡くなった後は、お金儲けの為に、多額な金額で転売され続けていったのです・・・
シュトラウスは、家族に大切に保管し続けてほしかったのに、
「お金」と言う欲望の為に利用されてしまったかわいそうなピアノです・・・・
そして、私自身の気付きもそこにはありました・・・
ピアノは私の曲を奏でてくれ、作曲する際も、音を与えてくれます。
自分の大切な生涯のパートナーであるのだ・・・と言う事を、シュトラウスのピアノが教えてくれました・・・",https://ameblo.jp/kobayashi-yukiko/entry-11868564088.html
,養成講座とやもり！！,"先日養成講座を行いました♪
受講生の方、お疲れ様でございます！
さて、理論、実技実習の中、ハプニングが・・・・
実技実習終了後、様々な注意事項などをお話させていただいている中、
何やら、目のはしに「チョロチョロ・・・・」と、何かが動きました。。
私は話をししながら
「何だろう・・・？ん？？」
そして、また話を続け・・・しばらくして、
「チョロチョロ・・・・」
何かが動きました。。
また話が止まり、チョロチョロ見えた方向をジ～～ッと見つめていると、
「チョロチョロ・・・・チョロチョロ・・・」
私「ん？？？？？ん？？ギャァ～～～～～～～」
「トカゲ！！！トカゲ！！！！」
もう、大変な大騒ぎとなりました。。
受講生の方もビックリ！！
トカゲと思っていた物体は、トカゲではなく、やもりでした。。。
何故、家の中にヤモリがいるの～～～、しかも、しっぽ切れてるし・・（きっと、我が家の猫にやられたのだろうか。。。）
そして、やもりを外に追い出しましたが・・・
受講生さん、どうもお騒がせいたしました（汗）",https://ameblo.jp/kobayashi-yukiko/entry-11868561984.html
,作曲,"最近、忙しくてなかなか作曲が進まない・・・
何曲かアッﾌﾟしている音楽配信サイトです。。
http://www.muzie.co.jp/artist/r005220/#308876
現在作曲中3曲・・・
年内にアップはしたいのだけれど・・・(無理かな～）",https://ameblo.jp/kobayashi-yukiko/entry-11868563915.html
